Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,RUL
57.083062502067236,86.43525062343387,67.72648921761913,177.60765133421978,27.541819071839765,391.89621860299536
53.98293387770603,109.57888688166061,76.91148155091986,202.81772493822407,34.03561298318655,395.59287376748233
78.52278184508938,75.0771990659656,59.97699111346893,164.63121268874298,25.132269001477656,390.44021096569105
59.86502775262066,99.00880302029024,84.79067747126335,206.46335428369562,32.3817888467811,395.3627852196904
49.422890710440996,81.83475700356315,87.76635127643289,197.04794827402662,32.52735079583314,391.2822570278271
68.22544912103189,90.22245838296762,74.20176245240751,190.67926996263515,35.3010495374944,386.6181704868001
47.791563500289776,100.71098006974621,98.88784115948039,168.1059386546641,43.79830019455539,388.8325429113676
62.08863595004755,87.09379952074072,65.2908120439719,210.27200213139434,31.962079835893835,405.7155148059097
40.403298761202244,94.23166683655262,62.42750143748216,189.3459832067618,27.455181871462507,418.3112236510996
46.71813951101569,115.0943921382166,82.69342182271967,176.60166328579425,29.87212843904003,383.50773676982396
61.96861235869123,91.34662195715276,92.56517963134586,142.554755734367,21.15462047555441,400.9306886535794
67.3846657999541,112.53538168097712,100.20713229749443,199.44970189898729,26.52643434455471,374.8542836610186
61.7136828118997,83.05439718013574,74.49338884557272,235.4450319333949,27.95358780943448,382.01717424702827
58.843517176117594,107.94706266872925,92.94417000117555,233.2251842909574,27.379558010327038,383.1607764736171
56.98896304410711,121.6235293098685,79.53789836599151,190.85807486827457,30.76177436016861,384.6355348963345
45.214780096325725,62.92533249809066,77.92847240071016,187.95575879276439,25.887900338088997,438.04574457121106
52.801557916052914,88.04657116794284,90.60391924984006,209.37548512150047,35.60515333662236,398.2144542484306
55.393612290402125,108.6560819077081,87.82787454096103,180.03229121623417,30.001035324590987,378.3609761152922
70.57122226218915,96.9543192093551,61.08329411618901,206.03583799638932,29.953498394306926,385.17871108378995
63.43618289568462,105.56718810056964,97.71848419671075,215.3216055676938,28.36052641743541,394.4055171131951
42.36959844637266,90.94022219926269,96.56109624976942,224.53866447768615,30.775953419294897,418.3410947802936
63.24083969394795,101.2988468120935,72.49324758188564,197.99691847040094,34.125491323338174,374.1815550942659
56.149177195836835,97.66484146911881,84.7496424012489,195.92652499646067,25.664348921445498,377.01839456148144
53.23077999694041,117.5167309248971,85.92836223539287,182.4403482648688,26.709417554623716,410.7257681823636
66.11676288840867,103.8163126495182,83.12808518988689,183.46239291920278,28.481369856116675,393.32846226230487
70.30999522495951,105.06403993112804,73.39633815385496,195.47042216196945,23.270645382633926,381.1082950893967
69.31280119116198,93.821845508163,71.94051958474338,207.34731013632356,25.903710701392512,397.0590174020564
51.607824767773614,92.6859066389126,79.69335114810265,218.27169252466499,27.618895632276704,371.21944049927293
56.907876241487855,93.51162718270568,94.07274823111237,183.9364209863931,34.371945903563635,392.5693586841287
63.31263431403564,105.91678213567445,86.52320185513318,229.85377137919045,31.312806645009626,387.0317197637611
69.75545127122359,93.68523278769605,75.55262801496673,194.5775279791486,30.967949556837723,399.3039476998144
55.2082576215471,104.34662285344619,89.26038452778013,199.5726541130313,34.25448981083986,379.44178656907206
58.14341023336183,131.13101197968157,45.817488552439094,185.05576641704354,29.313141058003016,393.0515321280549
48.93665025993972,113.06687055147539,93.78518840446525,151.51519479454117,31.952324249644448,385.66788058378665
48.037933759193294,95.10964701748239,59.1234346546628,217.680907927221,29.48389123533752,404.61564235411214
68.12525822394198,118.01820883245918,75.65070870316241,214.73687794184866,31.326811746998143,372.44389078104444
73.56240028570824,93.87886940467673,66.56396126448627,194.37344885763574,27.08620671194209,387.389510820703
59.27989878419666,69.4281319723322,64.46382229134913,201.33981434449743,17.805914208617857,399.424345492133
70.03532897892023,84.87870533623894,93.92992144854223,210.318784354082,29.32860418906848,394.48078192716076
63.61636025047634,71.93812118461216,74.38758558425731,168.74908286226915,37.1137406804997,408.59697301066666
53.54880245394876,94.72729773938038,84.15804658076858,189.4189464530741,34.631077011207964,392.8352689856931
63.61395605508414,100.27627568784328,79.4369530534498,215.88529359243654,34.82698742295585,387.08580427658933
75.38036566465969,125.14655968412924,85.72448992667746,174.91421153661503,36.18065360903109,361.17135453348646
59.64173960890049,104.90391060646245,80.92186269272307,205.8711586433326,30.443287954807186,386.76238694874235
75.64643655814007,96.71349206786704,64.60409330973717,172.8683639075319,30.986578537027977,390.05840146264063
33.80254895910255,112.44108371775233,91.95520183336568,209.32859964867052,26.91174052282825,425.48573477475134
68.21902504375224,66.83297036488173,74.07492100206424,199.28717035405032,28.41963571986475,388.609370587154
60.870470682381715,103.53421837162848,61.321017216082986,167.6973636818898,33.07885574885571,410.8807894238971
57.009926495341325,111.5629779083045,74.86261806840905,223.29478708914343,36.01942218584408,396.2849599175623
60.91760776535502,77.82120631330238,98.00911748761173,185.30816846403903,29.302768621595003,399.1474504756689
40.124310853991076,117.15631064810394,90.20266090536191,183.79495125971238,27.749053675742942,414.8575074431838
57.80328112162488,105.07744611241621,75.81617438710569,204.01138394461887,30.002639794282988,395.7307511419351
63.57112571511746,93.77068129148797,75.80890754817885,222.9727469885743,33.00603374464558,393.3133550053227
74.77894044741517,109.49172799159427,76.14037938539141,179.68356362043207,22.78072591933229,386.9230822417843
54.81729781726352,134.06039286706593,104.92097580273008,201.23359699695942,18.51909523431381,396.0937291014673
51.91506397106812,102.72799382587743,84.58322542677864,208.57633000661147,27.247315752542082,405.5155578177778
54.982429564154636,103.72330879450504,85.16049976629283,213.86211214526287,23.896437870429207,387.1581333886526
69.15402117702074,93.10958650689633,92.3634014483821,203.5288311055445,27.459299011763445,374.48835850849684
63.287511096596845,87.25233445802812,82.86546990831816,192.65944321833356,29.26109840591264,392.6072600744745
54.70239796232961,112.45503724816368,76.89149425015157,183.4481955870256,27.733757954884933,386.09528260972274
65.13267433113356,87.15874261136699,77.64380181098026,201.7228776609275,37.26233767235372,390.04481110763925
60.9707754934804,101.07349355829089,79.14078488703123,178.55721976028786,31.6337238230116,405.2295770499742
69.68644990532889,92.83513829852325,79.5533331618819,141.57299033010787,31.502371798054142,390.0643026223018
52.979469061226474,107.18469738619588,88.73155452364375,208.73119608315335,33.11103572021701,389.0627776392813
56.723378534022316,105.00493157930423,80.6233506296876,218.0786968217239,24.305834411096154,393.0621850347331
56.078918468678424,115.56309916386849,88.79168092658695,152.74135128916322,35.195558937101346,398.66522494947884
45.364850518678814,92.3497540171788,79.03140103869701,179.80538590580124,29.6211785673227,381.50846497041226
62.96120277064576,95.95187597059943,80.94362228379309,212.38308522010396,33.35240308620606,382.8988386625929
62.610552721798896,85.3185442632654,56.02159178561471,241.149909394234,24.64071383479922,400.03640245244964
60.05113456642461,93.33560109885832,90.99593209642978,200.41587415350816,22.23120616991968,406.84128564879416
57.65412866624853,105.65950739567279,84.15786171077592,185.43994117541732,34.08944829012514,385.5447131973649
45.84629257949586,111.35482924968028,91.97612131831582,196.3420711779032,31.882047630487584,374.1226274412807
55.79354677234641,86.16752013733561,45.24493546167573,227.4975283829637,25.48974222821245,410.45544821037095
56.572854834732304,113.0440888015849,105.06049645736873,187.08071641750928,25.651684593626527,381.46587728322686
51.97722730778381,120.33456788207427,78.32492446213791,184.01615986699494,35.62717392207385,377.6968789426256
58.387142883339905,106.20152354835551,93.2981938008502,190.34512955635935,24.05294053566336,385.38718966661986
64.04050856814538,128.151937188371,67.52112887449363,180.93342783482575,38.21336476627982,380.80599651796433
78.8618590121053,88.3931620134464,87.35328686075084,202.45340631989592,25.496896326760655,380.0889187096873
61.74577812831839,81.33017945032874,67.35901324191613,232.4935691693912,33.191959628041914,372.67445311321234
62.57550390722764,73.31919626643582,72.51477247165033,206.46158546232058,28.356907621255075,409.19527504626257
59.25554084233833,122.44066467233775,102.96837624640143,194.95292995747425,33.01593715541171,393.0934374827243
40.812287847009586,109.81548484531086,77.71181119083984,194.16377462168913,27.279429989429037,407.29391884018855
59.73486124550783,99.16622993634317,82.60919447815668,168.73618382606685,29.18603546963853,383.9359722260016
60.60230209941027,104.19952939479731,90.44081276826505,217.66219554294318,30.204595876978605,384.48785433364174
84.63242112485287,83.11766429052435,85.94818265567126,198.44325605974396,24.989062721092637,385.653689772576
58.076390352188774,136.6862796942524,81.80502686172292,196.3904017281875,33.70412172710063,386.46217057524535
63.015473423336125,101.93831772962841,84.3795320295947,263.86215135689724,27.433932167642073,390.3584784479587
59.65288230294757,101.64092191907339,108.84098702285931,205.97505816731373,28.857000423299908,378.43104089439606
48.31321962380468,110.88649935848038,79.30857443559698,184.96417899809632,25.028253126957438,399.02796190697717
71.4282281451502,107.2151384760507,82.41318856057961,191.47284807588915,17.188331706023448,394.1888932286478
67.51933032686775,103.35826036418698,92.60785275209135,222.9689141839351,29.044861186999157,397.3546735051662
67.91031947043047,88.14288316832032,93.2663111954958,202.26540821075528,42.063077108064576,390.94200680913536
50.906125452052606,107.07202535703993,94.24436366672457,171.23444043365265,33.92302143949012,400.77437118811065
74.02794310936099,128.2303674471255,87.66476266435022,218.38457869150406,29.903698101328025,374.0222948479238
45.98148937207719,120.18130069232467,66.2839410472342,186.63711828922013,28.68554585395866,411.6647381783467
65.8685709380027,123.89779939959095,99.60117838761315,237.4659555243509,30.11232946406023,378.2822396551345
81.90455625809979,92.33176485353222,66.24385528377574,221.60096131429296,32.73559557587605,374.23420789461983
50.09463674869312,85.15592769612128,83.6316255828684,191.05356208682497,24.095935923455777,417.9695473234305
54.33702270397228,98.11319619850528,70.9486897997677,225.62032723470224,35.57160847334436,399.39614844109104
60.99651365087641,100.83587368433042,79.23033984088408,201.35711021054806,33.57690657720622,385.4079992378637
54.96524345883801,116.41287277706422,83.94514892364177,217.05547350244439,33.59092862853967,380.8676381770806
44.493365689338674,74.61303055427771,83.85628658540328,209.69465634588948,32.192378694048635,407.71748901116587
60.68562974806027,122.9432547919092,85.06304905082342,183.07286690018253,30.09808328846995,390.046926825502
49.37696286273895,97.62988152131516,99.36453522870377,187.12900335365077,33.3643061798341,396.06394691550855
64.73592430635182,93.5967839507887,85.44241161816775,220.59921635162323,32.95907066870689,390.3340571697378
50.80575765766197,84.81843437109748,77.07012037651222,193.30449335786918,28.22979644529488,420.1147726163963
75.4993440501754,75.17714992201346,91.56904601946029,191.92703073516006,27.131991135515495,402.0533057890429
52.16746707663763,112.34755875942872,94.2736458670957,180.89754841301294,30.509281476309933,392.9701581412585
56.77938483794324,101.09976950782605,65.26870621835609,208.47198131186923,37.74510075747594,401.6945028585069
68.1351721736967,80.6505865038842,87.1688008381983,241.2504983848629,23.804464621730496,380.33140307189285
47.69135683566045,80.57381841904575,88.41407290773078,178.64934171491456,22.662373671237802,411.34874833439136
62.27459934604129,94.96322951064808,76.4292379596801,200.48438913345515,30.823804206182583,410.8029867833614
73.07142754282428,125.0353228793409,96.50848175973942,228.24441110830858,30.25443850928009,369.545317544371
43.92516765438772,96.10612972954593,78.19933295560968,198.4071721750857,30.86670832185204,392.90197083038026
61.84633858532304,77.45285570322841,81.5069174416585,209.0474359249947,31.219765989542502,389.62605163379123
62.598827942484235,96.31385403871083,77.92313810859356,178.75212943706242,28.883988726825976,383.8966633875654
67.81822871777311,95.90914645378494,80.1869485709776,208.56614194415297,37.44931719301041,377.596791837886
47.63049289121918,59.546700355876425,66.84469895725758,196.25711469990904,21.99548010761742,412.8228191572378
46.795433869157236,99.18557700223282,62.719389408868466,219.71459991359725,25.85751487609877,387.9325959493921
65.21941565616898,96.53598204686983,99.13406075869966,223.74772103129501,29.483726199254765,384.59060616277924
62.96984673233186,110.44309547220128,69.83646382018007,251.79127284037227,21.784055944229163,396.54487730427525
62.504928503458764,127.73434142418017,68.10329180652431,211.5926634642715,29.120727977839643,374.9214556206795
63.46448209496975,116.89847544321637,54.15931863675542,206.51592633164333,38.30735082864009,401.5846588639964
53.19975278421509,95.96666964167754,72.33245902772597,203.8876860315467,30.10443244147981,402.82101021537335
62.322536971610035,83.40211136887494,64.12292247911002,192.93667414378623,31.153504528593416,409.5442502381351
62.93072473298681,138.6003970487479,99.70418192163643,206.76967686923382,23.6991761741371,370.27869843945535
52.85648581973632,100.88827651021732,92.11780507211161,194.0919717972194,26.918192959802614,403.25049102966744
78.65774511144757,100.2089393786942,71.74219585786732,203.36921952539228,28.124018098380315,373.75413826324996
64.73832920911788,99.63812369334995,107.0292296641317,226.35195071215918,28.41142451621883,391.23626248527137
48.08696502797351,102.97127141151782,91.78118584389912,179.8691486944072,36.40821897501884,395.8770898322651
66.5655360863383,97.83459382114086,76.10202339789653,222.7975712225809,32.788455303625625,392.28382208704875
50.253183297726785,91.39506989679646,50.00713142151712,226.3423013467973,24.44271021531484,393.28620082074013
67.87084603742451,91.79711588139412,107.4913108710889,197.63862946017844,31.232523892160025,375.81960911700384
71.58595579007404,99.50870094676003,63.32513039883685,157.5629020198281,32.491108742483924,398.90893422472504
51.7931768164829,91.84862843299352,60.2552150365173,187.84356025811135,35.700745192606334,391.9496459094614
69.63376129244321,89.30731325984253,92.27084518411569,225.93989093122218,37.90270343284187,386.81374879373476
64.12780926936499,101.59645341537845,109.27702887607127,199.54263875402236,24.924529040860655,372.0063000091408
68.2206015999449,96.17534173868717,96.61127382212622,180.0139553541018,25.94571244394831,397.8169035276734
78.96792982653947,122.55989482874033,86.76690944062831,189.90450157543566,23.71211070542692,365.5941571625831
57.54611883997129,60.23545287410482,87.13705209998344,216.81240053009105,28.829900704465093,408.0386933397863
52.4626383564251,116.37260277883692,90.2409867053637,210.9346713640276,32.331791872231676,393.0388280982282
51.10485570374477,118.69127788746444,89.10714307744118,195.2213580166061,34.93667258294551,380.5542371472655
51.841897150345616,68.89914651387775,83.37429708763251,192.66351176370625,29.620244881787386,411.4402645948991
59.228982905858956,94.85968608879477,81.25041324742251,192.16483701912355,28.40076238372578,397.7051540488805
63.41151974816644,94.42838701006313,79.24888246520572,181.55179631002994,30.758789961243703,388.26883335242877
62.766907993300194,78.88732457923268,70.95242493359989,232.30751378938885,25.824285491849885,387.11385122641923
68.27183249036024,88.33274968613686,76.63189907759872,193.5535906157732,40.44769360847387,368.87718561176644
60.13001891877907,83.34136231801257,59.684518229655374,224.34317041650993,21.961694864409708,405.2731836848577
74.53534077157317,126.28405665135435,78.81992447846301,230.42632103844903,30.923702894478623,358.02298674785766
57.35343166762044,114.03517589721191,68.136906714189,219.9662179629592,40.1180310961482,386.3949578138463
87.20169166589619,119.07332642491238,66.75692819341074,191.36759374563903,30.033999222799988,373.5409293763897
66.25667347765007,110.82508096064853,82.15872981384175,208.07460180673218,29.049804824992528,391.5564386539238
51.42842443583717,83.06422343174157,96.70402743613519,199.51608787218169,28.212772885947864,395.76854232883596
49.29107501938888,92.1321960058034,91.01979927202775,181.92596278539745,29.09804159118796,396.3845530556732
64.82472415243186,107.34061841841877,61.15399275652187,206.48718563443205,36.86424237338265,395.07894537704084
57.76537214674149,81.66808286662082,68.12446236115595,176.41920417680396,18.940690443352466,411.1243802902316
67.14000494092092,110.69497645258582,91.2892542558586,223.75358776923127,37.66716850648163,380.6829871349041
64.73237624573545,96.39511902762797,68.21015127754029,190.70765405403213,22.880214237749275,401.5430707109182
59.271710873431275,94.37768788675604,77.30440220003571,204.0231931174568,28.666738353827927,379.36522187190246
51.532062819315954,110.66439952305237,86.60062518829463,205.66575743092284,27.853777898506692,399.57432359314225
44.851527753141355,106.6639496722906,68.37986654163637,194.82190052591847,32.942766348853596,405.36446926141764
55.53485047932979,94.5855075127138,81.26450607375152,211.7338760295055,22.009378240581263,387.4600511068226
68.56398794323472,117.38994705046372,63.991694060981544,190.5019268675495,32.31086333040972,383.2873403453864
62.14093744130204,83.78405008600154,72.78358827258543,217.42594594914488,40.12154811643426,391.05331188126695
47.542612212880115,109.23903410416395,83.83738320971044,173.08040639506504,23.184129977035948,398.76284654603046
61.73180925851182,108.89651886952575,60.884075197619964,202.52759159092824,30.94853083805198,394.9947528417341
63.85317379728837,95.35680341029014,85.28569685552479,238.7785799811657,26.690089111016956,402.1690068829523
51.16142563798867,104.89199533363177,79.76434641287983,179.99337350788852,32.12943603096518,406.96537481189347
61.53725105945528,81.23329635422046,86.62987945300577,186.44510058950297,30.09573888707876,383.7304121253092
60.58208718446,113.86040528810352,82.68696960877594,210.2781569931783,26.79256545477845,393.48929892141507
48.57029702169377,97.22646795335517,96.36968515968613,203.59163563879196,32.43936142435537,407.22739913294214
63.577873603482836,92.1591546922144,81.5026940317749,207.01260198547118,39.021740548933714,391.82090677301073
65.60784526368235,115.73513838755333,74.84713350649696,209.78374260295328,29.045481041363505,395.81934672561243
70.83051243175277,89.4348446418586,81.4675700363874,212.6944293712354,33.59878971074091,406.87452201987634
70.53802052034902,78.8730805545466,86.51957634843666,222.19399683912445,23.53363521064418,402.36939199667387
46.22330632042909,76.65056239714144,80.58632084390845,208.19637313857027,25.217818115909957,409.36223534805765
50.62174960084877,109.0901492701846,80.48710029444659,195.17484690762916,32.362031389401885,403.8532478539548
65.1503526720866,80.79355971255575,71.57609974631893,213.45147402405462,37.420580142679825,394.0070346724177
65.1378595091221,126.32191272976547,72.04518898938862,237.9976386979043,31.7780667439283,378.85349849411944
65.15047686306048,68.77105888174417,63.16873673840368,197.34732507234853,28.434709847384227,399.53693775293993
98.52731490654722,125.44684552435058,100.99492091824328,180.50941390658716,29.99645702711677,378.4879140925883
65.70890510693167,103.16526200803928,65.07364117530457,222.14161338573945,23.747961330151412,383.2836080790069
71.35565640180599,98.54930332194411,71.68513762644912,197.59237672092803,33.022576631776836,402.7757621992016
69.54001763493203,91.82621369786575,71.37911281316963,156.54660907971927,34.41166531161704,398.9856187153253
66.51391251305797,105.98704171528107,90.7390925233333,216.94843354300843,27.7395483358346,370.0153882875659
56.84730755359654,99.43547946362727,76.46060386049567,189.29343628092155,27.649789261202493,400.1408152093555
67.58969220493267,116.54952823024783,94.97290487208481,198.1893343539168,31.329391148260243,358.8947594828303
52.27174785462428,101.71341472993059,71.91811250907358,206.6396066113803,27.816401319797023,403.43103813114743
57.63181393259991,102.25452642192816,83.34792994668562,203.80999359558132,29.669336926870887,400.44172981736784
55.14636452170897,94.54581681679217,69.97583536088291,214.18903634278078,40.49860894583258,386.5259988527996
60.81874139386323,99.14581564418398,105.74178953328067,191.29027258860313,28.76487149627002,389.2990278053445
83.14658566673509,104.6170265333809,65.74881897164585,210.26211596352167,28.20829923989389,401.12387845748225
41.32734807408252,74.34747411015061,83.71784852272432,194.80906644832166,26.762290971824203,405.0452239491876
66.86260190374513,79.7772186684143,87.60532257118518,214.77620961775006,33.720959857499686,379.5593881580253
43.87284128810349,111.14896141034072,84.96558916941798,212.30734968026107,29.093879133909486,409.6741205019986
55.280681342105666,102.56298157191912,77.7765480934675,181.2912259591081,26.753134808392872,416.83095062471784
70.88950596967366,97.24024995470981,78.44215160319888,221.71964232350064,36.60652016136506,382.91712612969275
60.64280019095463,100.27650899598089,80.52573766374931,189.28073109771904,37.098015022568184,399.8378509082629
49.22255222070694,105.21372558042506,78.23597598045814,216.1611559656229,26.997882171306475,409.1769017096513
52.84696290740032,91.90360479535957,91.56654940153892,207.3457462680268,20.66730024319692,391.2657901779189
66.79597748934675,88.3254291189653,106.52627601909622,236.76367353590246,35.03756844918461,376.254674228875
52.69633368282864,102.93767882646523,73.310098579906,195.53068035256297,26.57685087119998,410.23344654247603
62.16458589581975,85.32440833577452,63.562364245051064,193.01366407763604,33.953127995813844,414.57543688334346
60.45571839903814,106.12379133571707,78.94061541978495,199.61160788224535,20.149480911440822,399.75473576475156
53.483996523941826,74.46124593643239,110.95651205185183,193.93640434331448,34.462986691496546,386.75134690077834
81.43944089325325,115.43733455988465,70.35590518436322,215.998838038841,23.944140353596094,399.2709693202072
66.33919022318011,107.08896223619564,99.6694016653288,167.67378783126824,33.653820595332625,379.23121988510593
39.74857413342393,103.84044601470814,100.13240976891728,178.92635161707292,30.071365339182172,395.67453806599747
61.86454314769428,114.74036475918271,73.35694109950407,178.64394156841615,25.230302903016778,395.44109380534513
53.38213535231612,124.98211666693865,86.8277969502233,219.0061518394715,27.964818435366098,400.9037995827698
68.52433334796224,115.21555097527195,99.54075947754245,234.2122674516385,33.431592284783505,383.0109122443738
52.07479261567299,72.38688653002532,75.45046710815015,197.91101562925056,30.52947226557617,409.30220884598947
58.85263558533101,80.80634549896448,77.55703567877165,196.62356553619978,32.92206490236242,402.622074208507
65.04987278980457,90.62772133456482,73.01982903261627,201.40104326226364,39.88220292257743,390.02494258938236
68.65755194170121,100.3913657531625,67.8229192316856,223.2375660521638,22.178791941444743,396.37535222025434
47.997035929442234,107.76488530703685,72.20866945920791,181.45293731618852,38.08606287484312,370.5549628928271
56.654987641590516,89.11384280269802,65.31271679885292,204.7673796546957,30.521779687616064,396.2242855474107
55.25054688839044,102.80150146715617,80.40900161911071,219.5039525956486,25.50607975838436,395.712867978085
53.46670767426288,88.66925601470017,70.7603212272963,210.02188339879692,23.348431871305053,390.66210318840245
77.65454240281096,90.82723295512078,82.80543094148898,203.79163233197488,29.054398046114834,389.2257834502326
64.04981710960955,78.90008354727667,61.329252245556475,220.02092185134282,34.6082505596223,394.14911131305655
47.391160456649544,86.15150130833644,83.97056278657348,145.93535414001525,29.362254398112327,424.881176631768
69.17861947054776,79.724730915755,90.0023475393071,213.55750639061816,37.55577465123674,402.84493823473025
81.22156197012633,85.36190120534,56.075172289142536,186.91848633745153,22.744121549742204,390.1180612506827
70.32465260551147,115.80462694911759,84.48867883817087,163.38734206287086,29.939555260769726,383.3756164186129
44.80630034045987,85.75901666752085,94.7320279096795,210.22405199049962,23.738032777934404,401.66564528127026
55.15765927133749,139.48573097256087,65.48430777570553,227.47317090325916,31.81815941312484,377.4874139002498
72.66911149186623,107.39976851321333,100.07086864205243,197.25102970744615,34.4344369504865,379.8827120610345
52.92330534381219,102.77254185542311,85.02822811239254,219.05749094405877,27.896191031594732,385.0538929530688
64.43819428146229,87.1246332972818,71.53985773089909,232.24556515977292,16.97893071686433,386.01325917180617
67.74634053429337,110.50464819113488,79.33077106810752,226.29828907168095,30.99474073398247,388.308668100133
50.730695284219166,91.36543260643339,86.69992295026067,232.79929058742786,32.18369275866755,400.0269276659166
59.404746439382,101.83014721968043,80.91206469694893,214.84254982143784,32.02147377480849,381.2301675863479
27.58732659930927,138.40126807403192,86.46507190935642,201.50867277803187,36.17891095911077,401.72406454244305
49.756123586657104,98.55910150413025,68.9519168830476,167.96068376205665,24.644731601754756,398.79408607026204
57.4743184860684,117.23909989428513,82.03232988843294,195.07875023740104,33.40108052725225,389.3479899567325
47.52216818035151,89.45235362311169,63.03542603714024,183.13506809367615,35.962537562389876,412.3010429072637
76.32411303931636,99.47517264254557,78.6652872638156,243.4188543499563,21.107062079967417,383.14149832079534
45.69858622039367,126.56200953453265,69.15310830242252,196.48228375135326,31.598259129594886,397.611359463397
55.599555133030165,90.5954941331835,71.1736406889228,202.46409613568972,27.479100844961643,394.3844996653159
61.30740577286091,127.18672836995393,94.83311810252525,211.02970752080935,29.59238663449177,377.3190637419197
74.41273289066116,110.61627903183214,93.09572144713123,200.87204892744907,31.738382417691682,376.1484533870686
45.6413784882056,91.56299836158598,87.30965745088612,233.90102080861504,27.56385717943224,390.3670513392074
71.63163752154959,109.48611608583282,66.89224682392906,187.54701276531097,26.62145960419194,386.7888702993239
60.10233061019587,114.58831674440094,76.20309860366238,203.89214910474485,30.170762087440124,372.38801721676134
50.18491348952049,109.32714943325794,94.5571723997502,185.15058828603904,24.563770305685985,389.9458595230129
64.6210347426327,76.44662920164316,81.70060296367886,173.5995497755859,24.570874355574073,398.37831362197005
61.9905969557347,89.09294236262697,107.83195447978034,187.7646181818943,33.396866414782515,386.0134220083322
53.99783122841205,96.28722046672743,84.71981407273246,199.25926405903175,24.25602982420672,395.12764263693566
60.69802084990019,98.8834985634993,82.30458939788038,191.4139555096548,33.331562504546056,390.4333595750388
56.1468640313824,109.31008146326018,76.29060242956999,186.15158040252288,32.31295646426975,397.12949761431724
61.13517345251248,102.66551501399881,81.6024908573874,171.8736507265633,21.370966356047017,405.3216797243167
66.62130674521046,79.96983461934849,78.17036196343348,198.3378885474261,26.612176738321725,390.0880120303496
75.86016816145352,105.70296776508945,88.49730412026308,169.90559251937995,35.97054701523686,369.2487781537696
47.62184501173151,109.15878617925735,91.480427801535,215.20111927379205,25.09417234430159,383.1671310925192
81.33033374656267,108.3968567189656,70.56812647390461,201.64879505869007,27.677978688453063,376.59405062304853
40.47912200477498,116.21171088331933,64.02520455730667,170.84897001070138,32.31030446625948,398.5636528554163
58.482149049644164,112.50883231823356,57.96553552276044,193.81581845900274,33.91695254641298,384.7648451487158
65.88317206484577,106.88770118842655,86.09589592295052,184.95687188818835,28.74230556977752,374.81914836723035
62.809918677350325,98.94751432812029,66.75960072591351,206.38349020838362,27.01244902654179,389.5543293115091
53.77300480179406,75.08558599726013,54.165312884570206,226.8090089204629,37.11184930849254,404.04338480870734
